d'oh,3
tires,1
screeching,1
grunts,3
screams,1
door,1
slams,1
laughs,5
whistle,1
blows,1
crowd,1
cheers,1
on,24
tv,1
retches,2
groans,3
groaning,3
grunting,5
bart,9
well,5
it,21
wasn't,1
easy,2
but,12
we,16
managed,1
to,60
watch,1
every,2
testicle,1
fail,2
video,1
the,86
internet,2
now,13
leave,1
a,49
great,2
comment,1
lol,1
that's,9
gotta,1
hurt,2
oh,12
i,59
guess,1
there's,4
nothing,1
left,3
do,15
go,4
outside,1
and,42
play,1
wait,4
sponsored,1
link,1
milhouse,1
ooh,4
trailer,2
for,15
project,3
after,3
party,4
long,3
awaited,1
sequel,1
gasps,13
red,1
band,1
we're,6
not,9
old,5
enough,2
see,2
that,22
sure,2
are,11
just,12
have,5
enter,1
my,17
birthday,1
january,1
1,1
1900,1
no,18
movie's,1
so,13
dirty,3
oldest,1
man,4
in,21
world,3
can't,4
they,5
did,7
everything,3
could,3
stop,2
us,2
hacked,1
through,1
anyway,1
narrator,3
thought,2
was,2
over,20
brief,1
nudity,1
installed,1
parental,1
blocking,1
software,1
all,9
our,4
computers,1
don't,9
know,9
what,19
stuff,2
blocks,1
mammogram,1
appointment,1
alarm,2
blares,1
told,2
you,49
clean,4
your,26
room,5
instead,1
you're,5
watching,1
chest,1
videos,1
look,6
at,8
those,2
bowls,1
of,38
half,4
eaten,1
cereal,5
bottom,1
gets,1
soggy,1
how,2
works,3
why,6
should,2
it's,9
gonna,6
get,9
again,3
i'm,25
charge,2
say,8
i'll,9
when,5
better,2
mean,4
means,1
squishing,1
boy,2
has,9
respect,3
authority,2
maybe,3
two,4
more,2
similar,2
than,3
you'd,1
like,15
admit,1
love,4
being,2
by,4
someone,3
who's,1
wise,1
ways,2
here's,2
would,4
middle,1
night,4
bart's,2
him,3
then,2
morning,1
thank,2
cleaning,1
his,6
poor,1
woman,1
dealing,1
with,4
turned,2
mind,2
ketchup,1
water,1
rest,1
be,11
boy's,1
father,6
done,2
i'd,1
if,8
ate,1
little,1
broccoli,17
eh,1
feelin,1
mother,1
said,2
eat,12
need,5
can,14
grow,1
up,7
healthy,2
strong,1
randy,2
quaid,2
yeah,2
he's,3
very,1
drink,2
another,4
glass,1
milk,2
scoffs,3
babies,1
guys,4
who,6
sleep,2
because,2
war,1
hey,3
chuckles,2
sundae,2
marge,5
lisa,1
leaving,1
this,17
table,2
until,2
going,3
sit,4
right,3
here,3
you'll,3
never,10
out,10
me,13
really,4
think,1
skinny,1
butt,1
hard,2
wooden,1
chair,1
longer,2
el,1
gordo,1
is,13
snoring,4
rings,2
read,1
