ahhh,1
the,66
simpsons,1
d'oh,8
ooh,4
what,16
hello,3
dad,8
school,1
talent,1
show,2
i,72
know,8
it's,10
tonight,2
broke,1
my,19
last,2
saxophone,4
reed,6
need,8
a,54
new,1
one,6
isn't,4
this,24
something,4
your,13
mother's,1
better,1
at,10
called,4
her,15
she's,3
not,9
home,3
also,2
tried,1
mr,8
flanders,1
aunt,2
patty,1
selma,1
dr,1
hibbert,1
reverend,1
lovejoy,1
and,20
that,33
nice,1
man,5
who,4
caught,2
snake,1
in,22
our,4
basement,1
wow,1
after,3
them,2
out,6
of,22
all,4
people,2
world,1
you,77
chose,1
me,28
uh,5
huh,2
number,4
4â½,3
got,7
it,30
you're,10
for,24
whale,1
doors,1
are,7
now,5
locked,1
so,6
parents,1
can't,8
sneak,1
own,2
child,1
has,4
performed,1
let,5
caution,1
first,5
five,4
rows,1
will,7
get,6
wet,1
just,7
nick,1
mmm,2
beer,2
i've,4
only,2
minutes,5
till,1
music,1
store,4
closes,1
go,8
there,9
do,19
tell,1
to,46
sorry,6
homer,14
tip,1
glass,1
is,27
whole,1
lot,2
nothing,1
i'd,5
rather,1
watch,2
boilers,1
make,7
sure,5
return,1
those,2
chairs,1
cafeteria,1
i'm,14
kidding,1
ah,2
finished,1
with,14
1,3
5,3
seconds,1
spare,1
what's,4
matter,1
buddy,1
moron,2
next,2
door,1
closed,1
early,1
happen,1
be,13
oh,21
trenchant,1
mouth,1
terrible,3
they,2
seem,1
worse,1
every,1
year,1
ha,3
wonderful,1
best,2
batch,1
we've,1
ever,3
had,3
here's,2
bart,2
simpson,9
boy,2
thousand,2
voices,1
like,8
open,3
impression,1
principal,2
skinner,2
duh,1
look,4
young,2
became,1
days,1
detention,1
wonder,2
lunch,1
lady,2
doris,1
us,4
today,3
today's,2
special,1
refried,1
dog,2
poop,1
please,6
you've,4
think,2
about,3
no,22
okay,3
but,5
want,6
see,7
picture,1
little,7
girl,7
disappointing,1
well,5
don't,13
have,14
come,7
on,13
jer,1
up,17
pulled,1
burning,1
car,1
we're,5
even,4
does,2
daughter,2
wrote,1
down,6
stupid,2
gum,1
whoo,5
