dad,1
taking,1
the,84
family,1
to,44
opening,1
night,2
is,24
nicest,1
thing,4
you've,2
ever,6
done,3
for,15
us,3
or,8
will,2
do,23
i,82
can't,3
wait,2
see,7
this,15
re,1
imagining,1
of,32
itchy,16
and,33
scratchy,9
by,10
avant,1
garde,1
director,2
juliana,2
krellner,1
hey,11
it,22
says,1
here,2
book,3
was,8
written,1
tom,1
stoppard,1
isn't,4
a,50
it's,11
play,2
all,10
hail,1
king,1
cats,2
they're,3
coming,1
down,6
aisles,1
what,15
if,3
they,6
want,9
interact,1
with,16
me,18
looking,4
through,2
my,18
purse,2
keep,1
walking,1
monkey,1
don't,12
worry,2
mom,3
passed,1
from,5
day,3
you,60
are,22
born,1
in,24
alley,1
hit,2
car,3
there's,2
cream,1
drink,1
mice,1
eat,2
great,2
big,1
balls,1
yarn,1
circle,6
knife,2
love,6
use,2
streamers,1
as,8
blood,2
robs,1
violence,1
its,1
power,1
i'm,20
drenched,1
know,13
why,8
trust,1
him,3
guess,4
some,3
just,9
never,5
learn,1
feel,4
so,7
good,6
when,6
have,12
crushed,1
left,2
mangled,1
maimed,1
burned,1
suppose,1
symbiotic,1
perhaps,1
bit,1
erotic,1
cause,2
painis,1
narcotic,1
really,4
liked,1
yes,7
loved,2
that's,11
we're,1
always,5
fighting,1
biting,2
dynamite,1
igniting,1
check,1
out,6
scratcher,1
something,2
knifes,1
bravo,1
genius,1
necessary,1
insist,1
on,12
seeing,1
thank,4
such,2
thrill,1
be,16
backin,1
hometown,1
springfield,2
she,5
also,3
graduated,1
elementary,1
principal,6
skinner,6
no,15
surprise,1
became,1
success,1
got,7
straight,1
a's,1
school,10
well,12
remember,1
gettinga,1
b,1
two,8
math,22
course,3
did,7
girl,8
meant,1
i've,4
seen,1
boys,16
better,4
at,9
science,2
real,3
subjects,1
there,4
that,17
should,5
put,1
matter,1
behind,1
calm,2
sure,3
didn't,2
mean,4
girls,12
inherently,1
inferior,2
not,10
worse,3
one,10
we,11
can,10
agree,2
though,2
