the,72
simpsons,2
18x21,1
jabf14,1
24,2
minutes,5
previously,1
on,11
i,40
mean,1
behold,1
our,2
new,1
state,1
of,32
art,1
weapon,1
in,20
global,1
war,1
against,1
mis,1
behavior,1
ctu,2
counter,1
truancy,1
unit,2
i've,6
got,7
something,3
head,1
hall,1
monitor,1
loves,1
poneis,1
hates,1
phonies,1
sixth,1
grade,2
security,2
camera,1
shows,1
three,3
empty,1
desks,1
enhance,1
skinner,3
stinks,1
dehance,2
principal,3
mama's,1
boy,3
ran,1
attendance,1
protocols,1
here,5
are,10
your,10
missing,1
students,1
hmm,4
good,3
work,2
database,1
we,13
helped,1
whoa,1
this,13
is,19
source,1
stench,1
hey,6
get,5
own,1
yogurt,6
atm,1
user,1
devoted,1
father,1
two,1
vile,1
curd,1
simpson,5
you,46
can,6
take,3
putrid,1
mess,2
far,1
out,11
my,20
sight,1
song,1
less,1
land,1
whale,1
whoo,1
hoo,1
business,1
trip,1
i'll,7
teach,2
to,46
make,5
a,56
poupon,1
me,13
if,5
someone,1
did,4
eat,1
bart's,1
shorts,1
they'd,1
have,20
tummy,1
full,2
pocket,1
garbage,1
springfield,2
elementary,3
bake,10
sale,13
friday,1
3,3
p,3
m,5
school's,3
havinga,2
today,1
at,3
00,1
unemployed,1
promised,1
them,4
cake,6
only,3
27,1
pre,1
heat,1
following,2
takes,1
place,1
between,1
2,1
34,1
and,21
04,1
or,2
maybe,1
it's,10
whichever,1
one,5
morning,2
not,5
that,19
apu,1
i'm,17
returning,1
wasn't,1
hundred,1
percent,1
satisfied,1
with,7
mmm,1
ooh,5
oh,10
god,2
dead,1
fish,1
homeless,1
person,2
had,2
baby,2
puked,1
dog,4
ate,1
puke,1
smells,1
like,4
rear,1
end,2
give,3
any,3
store,1
just,8
thing,1
when,1
go,3
let's,4
spit,1
coffee,2
pots,1
call,5
hazelnut,1
truants,1
moving,1
into,3
kwik,1
e,1
mart,1
visual,1
ugh,1
toxic,1
what,16
we've,4
been,2
looking,1
for,6
now,12
crossword's,1
nothin,1
but,9
swears,1
need,5
milhouse,7
bring,2
roger,1
lisa,5
don't,8
it,20
back,2
there's,4
letter,1
locker,1
want,6
read,3
already,3
all,14
wait,4
hold,1
position,1
doesn't,1
add,1
up,8
look,2
bullies,5
could,1
stolen,1
big,1
chief,1
rotten,1
cheeks,1
chewing,1
tobacco,1
penny,1
tray,1
quarter,1
so,8
why,1
steal,1
find,3
they're,5
change,1
plan,1
observe,1
follow,1
permission,1
buy,1
hostess,1
fruit,1
pie,1
keep,2
strength,1
denied,1
who,6
spying,1
those,5
huh,3
about,9
fat,2
guy,3
lay,1
off,3
you're,5
guys,1
bulking,1
football,1
still,3
alive,1
playing,1
win,1
mr,2
scared,1
life,1
we're,3
dumpster,2
folk,1
lost,1
he'll,1
be,10
somewhat,1
missed,1
do,8
send,1
know,7
agent,2
stands,1
chance,1
brother,1
lord,2
guidance,2
that's,6
right,4
department,1
detention,1
room,3
thank,2
mrs,1
can't,5
famous,1
raisin,3
sponge,1
without,1
raisins,2
kids,1
love,1
zing,1
help,2
immunity,1
pranks,1
past,2
future,1
swear,2
word,1
no,4
deal,3
okay,9
suit,2
yourself,1
major,1
events,1
coming,1
would,2
disrupt,1
as,6
both,1
might,3
reminding,1
annual,1
provides,1
funding,1
conniving,1
little,3
wow,1
used,2
noun,1
sweet,2
going,5
some,3
wheels,1
yes,9
course,1
think,2
wrangle,1
bicycle,1
prefer,1
schwinn,1
huffy,1
bart,5
where,1
he,1
car,2
keys,1
road,1
kill,1
burnt,1
hair,1
sister's,1
retainer,1
case,1
six,2
weeks,1
bottled,1
farts,1
possum,1
placenta,1
sweat,1
from,5
walk,1
around,1
goofy,1
finally,1
t,1
c,1
b,1
y,1
container,1
botulized,1
everyone,1
masks,1
gentlemen,1
created,1
mother,3
stink,4
bombs,1
most,2
satisfactory,1
jimbo,5
sweetie,1
run,2
bank,1
boys,1
alone,1
put,2
top,3
mom,1
everyone's,1
seen,1
implants,1
doctor,1
said,2
air,1
will,4
lookin,1
carol,1
saw,1
first,1
such,1
liar,1
must,1
escape,1
stinkfield,1
bomb,4
school,2
able,1
stop,2
schematic,1
jimbo's,1
house,2
drew,1
couple,1
pictures,1
his,6
second,1
vouch,1
their,2
accuracy,1
teacher,1
gave,3
him,1
frowny,1
face,1
proud,1
us,4
there,5
scram,1
boiled,1
eggs,1
lovely,1
breakfast,1
quickly,1
busted,1
thanks,1
mole,4
split,1
screen,1
vanish,1
damn,3
these,1
blue,1
prints,1
wrong,1
where's,2
roller,1
coaster,1
shark,1
tank,1
son,1
beach,1
ball,1
gone,1
man,3
down,3
well,4
very,2
special,2
chloe,2
schematics,1
jack,2
bauer,1
hell,1
uh,3
ahmed,4
adoody,4
does,1
anyone,2
wealthy,1
saudi,1
financier,1
disappeared,1
afghanistan,1
late,1
90s,1
really,1
joke,1
name,4
being,1
set,1
see,3
equivalent,1
five,2
folded,1
index,1
card,1
goes,1
front,1
d'oh,1
pink,1
frosting,1
fixes,1
everything,1
say,2
butt,1
numb,1
vibrating,1
mine,1
wouldn't,1
describe,1
unpleasant,1
shut,1
eye,1
bar,1
ow,5
hurt,2
problem,1
mary,1
old,1
betsy'll,1
projecting,1
aneffective,1
radius,1
farther,1
than,1
uscan,1
kick,1
kickball,1
sir,2
although,1
basketball,1
hoops,1
retracted,1
d,2
j,1
fun,1
times,1
has,1
cashed,1
deposit,1
superintendent,2
chalmers,2
won't,2
happy,3
hear,2
tohear,1
seymour,2
um,2
revenue,1
projections,1
through,1
roof,1
before,1
starts,1
martin,5
search,1
grid,1
chose,1
perfect,1
let,1
anything,1
wish,2
boring,1
mainstream,1
cinema,1
true,1
cops,1
act,1
natural,1
hello,1
officer,1
afternoon,1
ma'am,1
woman,1
gonna,2
was,4
nose,1
plug,1
totally,1
isn't,1
teens,1
willie's,1
hidey,1
hole,1
mop,1
blood,1
inside,2
fire,1
alarm,1
ventilation,1
check,1
skip,9
lou,4
nelson,2
darling,2
gives,1
skipped,1
singing,1
nothing,2
enjoy,1
catchy,1
tune,1
unclear,1
working,1
secure,1
line,1
am,1
bluetooth,1
cell,1
phone,3
vulnerable,1
device,1
known,1
looks,1
cool,1
listen,1
much,1
time,1
come,2
ready,1
rice,1
krispie,1
treats,1
way,1
sarah,1
wiggum,1
excuse,2
kept,1
release,2
friends,1
asimov,1
zarathustra,1
phobos,1
he's,2
smell,1
later,2
exact,1
done,2
wants,1
worry,2
too,1
moist,1
more,2
money,1
ten,1
dollars,2
other,3
moms,1
husbands,2
twenty,1
home,1
dirty,1
fighting,1
fight,1
lenny,1
dad,2
hulk,1
hogan,1
here's,1
fine,1
they,1
haven't,1
made,3
french,1
horn,1
yet,1
sending,1
picture,1
class,1
fives,1
tench,1
dispersal,1
shortout,1
fan,3
h,1
w,1
what's,1
main,1
valve,1
hot,3
water,2
recirculation,1
system,1
over,1
30,1
years,1
wiener,1
soakings,1
lis,1
wayto,1
short,1
willie,2
drown,1
possibly,1
risk,1
finding,2
how,2
early,1
press,1
coverage,1
uniformly,1
positive,1
once,1
again,1
thoroughly,1
misgauged,1
response,1
permanent,1
record,1
water's,1
push,1
sharpened,1
blades,2
loumy,1
an,2
idea,1
dying,1
jam,1
spine,1
pitching,1
window,1
child's,1
watery,1
grave,1
free,1
glass,1
bulletproof,1
shatter,1
thermos,1
seven,1
cups,1
yours,1
convenient,1
goodness,1
crisis,1
averted,1
nicely,1
almost,1
died,1
leave,1
live,1
clean,1
glad,2
taste,1
dogs,1
12,1
ago,1
annoying,1
prank,1
units,1
move,1
pulled,1
every,1
single,1
field,1
cases,1
track,1
justice,1
tough,1
