1,1
patty,1
and,32
selma,1
cackling,1
exclaiming,1
school,1
bell,1
ringing,1
barney,1
belches,1
tires,5
screech,5
d'oh,1
ugh,3
i'm,25
too,6
fat,3
still,4
groans,6
come,3
on,14
sir,10
you'll,5
be,8
late,1
for,17
your,16
appointment,1
hush,1
no,19
one,19
must,3
know,7
not,20
in,20
perfect,5
mental,1
health,1
the,69
kaiser,1
would,7
furious,1
coin,1
clanks,1
hip,2
joints,1
who,5
wants,1
a,56
joint,1
eyeballs,2
can't,2
see,11
without,2
euthanasia,2
sweet,3
ooh,5
can,12
i,88
buy,3
it,20
as,7
gift,1
mm,7
hmm,7
monty,4
believe,3
last,3
week,1
we,11
were,5
discussing,1
anger,5
issues,5
yeah,6
all,17
right,7
afraid,1
our,5
50,2
minutes,1
are,7
almost,1
up,4
sorry,4
you,84
saying,1
sighs,3
give,3
after,3
only,2
70,1
years,5
of,23
therapy,1
you're,19
never,9
gonna,4
change,1
will,2
have,12
this,20
cheap,1
piece,1
plastic,2
with,16
photos,1
ugly,2
people,6
that,24
is,22
my,27
family,9
love,10
me,21
yes,5
should,3
consider,1
encasing,1
then,2
could,11
always,2
look,6
fear,1
their,4
faces,1
chuckles,6
we're,5
finished,1
here,6
get,9
out,10
may,3
remind,1
paying,1
five,1
dollars,1
an,3
hour,1
oi,4
why,3
did,7
lock,2
at,18
rate,1
door,2
buzzes,1
thud,1
what,22
gasps,4
pulse,1
oh,27
wait,2
that's,10
dead,2
so,11
sad,1
he,7
was,12
true,2
friend,6
excellent,3
trumpet,1
playing,3
taps,1
dr,2
nussbaum's,1
um,1
we've,1
had,1
lot,1
therapists,1
which,1
again,5
helped,1
us,3
communicate,1
listen,3
to,51
word,2
say,6
day,1
work,3
listening,4
now,10
listened,2
does,3
even,1
mean,7
let's,3
hear,3
children,4
wet,2
bed,2
attention,1
homer,6
sleeping,1
didn't,5
i'd,2
please,2
marge,9
do,11
burden,1
nussbaum,1
problems,2
arguing,2
maggie,3
talk,3
man,8
has,4
his,2
own,1
continues,1
happened,3
exactly,1
remember,2
how,6
looking,1
phone,1
half,2
time,2
when,8
four,1
bar,2
wi,1
fi,1
use,2
it's,13
from,3
cube,1
rabbi,1
uh,8
if,7
begin,1
course,1
meant,1
great,3
deal,1
helping,2
cost,1
service,1
least,1
crowd,3
murmurs,1
very,1
smithers,6
booing,1
loudly,1
shame,1
grunts,2
stoned,1
funeral,2
wow,3
